,data_peso_predito,idGalpao,nroLote,day,peso_predito,sexo,qtde,mort,km,idIntegrador,granja,nucleo,aviario,qtdInicial,consumo,lucro,custo,custoAlimentar
5,2024-10-11,3840108,84037,49.0,3.3283352436717233,m,38169.0,-259.0,13.4,SSA,384,1,8,43000.0,6.224584982413383,38158.179710839526,533645.3851377533,535274.22
5,2024-10-11,3010413,84131,42.0,2.407201706528689,f,31438.0,-32.0,16.0,SSA,301,4,13,33000.0,4.021145757814714,41706.276050805056,298918.63418076496,342756.58
5,2024-10-11,3840105,84034,49.0,3.347773131158387,x,38671.0,-238.0,13.4,SSA,384,1,5,42900.0,6.178137077995933,93109.5213881061,489597.74674426595,521723.0
5,2024-10-11,3840210,84039,49.0,3.4938479187021594,m,38919.0,-262.0,13.4,SSA,384,2,10,43500.0,6.524283063893096,47229.88272661599,564802.8965063941,1074507.5000000002
5,2024-10-11,3820209,84105,45.0,3.115995431785765,m,40202.0,-123.0,16.8,SSA,382,2,9,43000.0,5.6148773380950825,60970.85969796259,502866.02711931715,464221.5899999999
5,2024-10-11,3010206,84124,42.0,2.968799257963224,m,28676.0,-51.0,16.0,SSA,301,2,6,30500.0,5.20954194292324,48628.729798690125,334556.1973349216,351475.6099999999
5,2024-10-11,190102,84077,44.0,3.1566803653838313,m,19888.0,-50.0,44.6,SSA,19,1,2,21000.0,5.224888833247521,47131.05120611988,235441.99483337824,273947.48999999993
5,2024-10-11,3820206,84102,45.0,2.670460292327115,f,42092.0,-73.0,16.8,SSA,382,2,6,44000.0,5.083437903151399,22236.258733356663,483698.7120921161,455849.24
5,2024-10-11,3090103,83827,48.0,3.0808247158549853,f,19187.0,-62.0,40.5,SSA,309,1,3,21000.0,5.688668687442977,13324.578685360495,252737.56030245585,255024.27
5,2024-10-11,120102,84110,45.0,2.8286056194111464,f,20767.0,-36.0,11.8,SSA,12,1,2,21500.0,4.620411045146511,40074.828383253975,224321.3513120451,243038.45
5,2024-10-11,3350110,83746,48.0,2.835766362336929,f,30358.0,-95.0,94.8,SSA,335,1,10,32000.0,5.3852056581790215,11630.08874728292,375852.8779731551,375279.42999999993
5,2024-10-11,3880104,84022,48.0,2.9100995092531585,f,40829.0,-129.0,10.7,SSA,388,1,4,43500.0,5.515165852221131,27883.597614074242,506909.2567236265,515312.95999999996
5,2024-10-11,3350107,83743,49.0,3.50468668028961,m,28091.0,-187.0,94.8,SSA,335,1,7,31000.0,6.724086333512816,16047.27767375647,427076.86339184904,376703.10000000003
5,2024-10-11,3880103,84026,48.0,3.358309966322231,m,38045.0,-211.0,10.7,SSA,388,1,3,42000.0,6.464518697054773,31505.460975835216,543573.3679361154,1072957.42
5,2024-10-11,3820101,84097,44.0,2.651711146357537,x,40705.0,-108.0,16.8,SSA,382,1,1,43500.0,4.663700455152848,87745.96127587295,398082.5365825155,1025968.26
5,2024-10-11,3090102,83826,48.0,3.0820368873182233,f,20012.0,-64.0,40.5,SSA,309,1,2,21500.0,5.706250978246173,13772.29621429497,263839.13135844935,263645.43000000005
5,2024-10-11,3010104,84122,43.0,3.0331988210191723,m,28842.0,-60.0,16.0,SSA,301,1,4,30500.0,4.854211240784791,75948.48792814667,317814.8373735065,347566.35
5,2024-10-11,3880105,84027,48.0,2.9716087757985057,f,38504.0,-123.0,10.7,SSA,388,1,5,41500.0,5.268155414387449,53646.62513396912,461352.50305538974,508811.31999999995
5,2024-10-11,3010309,84127,42.0,2.770470257194363,m,28348.0,-54.0,16.0,SSA,301,3,9,32000.0,4.478571441630203,56078.90604604228,297417.4400740648,357033.61
5,2024-10-11,3840107,84036,49.0,2.931005579243848,f,40310.0,-157.0,13.4,SSA,384,1,7,44000.0,5.609904470632811,18724.899625816615,513063.0062560205,539938.77
5,2024-10-11,3820102,84098,44.0,2.7014408613932566,f,42715.0,-60.0,16.8,SSA,382,1,2,44000.0,4.737633857075238,57979.69705680333,461399.9037644494,501379.4099999999
5,2024-10-11,3010312,84130,42.0,2.4781202496355736,f,31505.0,-32.0,16.0,SSA,301,3,12,33000.0,4.183482260495149,43150.41989454959,308256.9563753746,334112.42000000004
5,2024-10-11,190104,84079,44.0,3.2890288776042516,m,30051.0,-74.0,44.6,SSA,19,1,4,31000.0,5.359125847022771,83624.50186180178,361248.06734898326,392691.81
5,2024-10-11,3090104,83828,48.0,3.5567815206926503,m,18394.0,-101.0,40.5,SSA,309,1,4,20000.0,6.338710532105415,34644.39649353793,259826.50375804649,266506.36
5,2024-10-11,3820103,84099,44.0,3.06618479754418,m,40852.0,-102.0,16.8,SSA,382,1,3,43000.0,5.245186993072709,83806.92686211638,479987.34899096977,512103.48000000004
5,2024-10-11,3350102,83752,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,2,29800.0,0.0,0.0,0.0,0.0
5,2024-10-11,3090101,83825,48.0,3.519102717610967,m,18324.0,-103.0,40.5,SSA,309,1,1,20500.0,6.26751083360236,31893.66496734979,258348.99095961283,276510.44999999995
5,2024-10-11,3010103,84121,43.0,2.5498641034599077,f,30451.0,-36.0,16.0,SSA,301,1,3,31500.0,4.381717349173193,40596.92832636973,308887.32075050415,351076.41000000003
5,2024-10-11,3010208,84126,42.0,3.108068170592742,m,26871.0,-50.0,16.0,SSA,301,2,8,30000.0,5.44504697873114,48391.647056947404,327517.9189968537,348003.82
5,2024-10-11,3820204,84100,44.0,2.5949395945250826,f,20554.0,-31.0,16.8,SSA,382,2,4,22500.0,4.628661932260623,18878.217584453378,221188.866720381,265359.01
5,2024-10-11,3350106,83742,49.0,3.09965230165087,f,30316.0,-114.0,94.8,SSA,335,1,6,32000.0,6.091198576550062,4172.964119047741,418781.7712359441,377549.18
5,2024-10-11,3010416,84134,42.0,2.91380568618376,m,29929.0,-54.0,16.0,SSA,301,4,16,32000.0,4.778710332126524,66095.88673843467,326424.12727001903,364462.52999999997
5,2024-10-11,3820205,84101,44.0,2.946396563622667,m,17753.0,-51.0,16.8,SSA,382,2,5,21500.0,5.15666590500691,22469.94303707214,212965.56621409132,263238.14
5,2024-10-11,3010102,84120,43.0,2.7102742294389706,m,27785.0,-60.0,16.0,SSA,301,1,2,30500.0,4.369148115699889,55048.811516840884,283898.85604495223,369988.4
5,2024-10-11,3010207,84125,42.0,2.6779698856440706,f,27933.0,-29.0,16.0,SSA,301,2,7,30000.0,4.982682316139854,20117.345825063298,316574.2555783836,326664.60000000003
5,2024-10-11,2970103,84117,41.0,2.975213658914494,m,30712.0,-46.0,25.4,SSA,297,1,3,32000.0,4.7198620711708505,81805.16162343422,329472.6416550771,340358.47000000003
5,2024-10-11,1880101,84159,41.0,2.3383147831149,f,18577.0,-17.0,11.2,SSA,188,1,1,20000.0,4.0067732908144515,26765.182671567512,168753.1879688232,455928.52
5,2024-10-11,1990104,84083,45.0,2.956846356951852,x,10010.0,-31.0,12.7,SSA,199,1,4,10700.0,5.09867589414506,27357.12708078057,105863.61510014869,506006.9
5,2024-10-11,1700101,83813,46.0,3.1251553948390365,x,20436.0,-75.0,39.6,SSA,170,1,1,21500.0,5.932509875672051,40995.974601258,246463.43149457843,261661.56000000003
5,2024-10-11,120103,84111,45.0,3.51487993800296,m,19506.0,-59.0,11.8,SSA,12,1,3,20500.0,5.796270893455312,50037.71615236311,258556.46141379338,251852.01000000004
5,2024-10-11,2450102,84033,46.0,3.0077832300443674,x,19086.0,-69.0,35.7,SSA,245,1,2,20000.0,5.545177772634193,-6628.682466059807,265015.56729560904,220398.52
5,2024-10-11,2750102,84091,42.0,2.7461743786231945,x,18608.0,-35.0,49.5,SSA,275,1,2,20000.0,5.040451234305836,13439.18250763006,216565.5760735992,529464.84
5,2024-10-11,2100101,84143,43.0,2.4574478393217514,x,19536.0,-44.0,10.9,SSA,210,1,1,21000.0,4.075841646266871,44579.071664797,171508.09148664583,227650.08000000002
5,2024-10-11,2930101,84511,41.0,2.2958993536666763,f,21918.0,-19.0,30.3,SSA,293,1,1,22500.0,3.693193636205172,32241.80595143279,194255.36472209884,231782.99
5,2024-10-11,2750101,84090,42.0,3.1058601602887297,m,18450.0,-33.0,49.5,SSA,275,1,1,20000.0,5.469519391871088,22022.814109631785,235898.52881829735,249548.62
5,2024-10-11,2590102,84531,41.0,2.846892945362045,x,30496.0,-48.0,16.4,SSA,259,1,2,32000.0,4.064273223476705,125552.98286843038,265218.64865675557,332134.9100000001
5,2024-10-11,3900102,84146,42.0,2.6255751205377025,f,31653.0,-32.0,44.4,SSA,390,1,2,33000.0,4.185205436428312,61342.931116252614,312723.15801974735,358195.30000000005
5,2024-10-11,2100205,84149,43.0,2.866530334684235,m,18685.0,-41.0,10.9,SSA,210,2,5,20500.0,5.199109823024447,20846.148227655387,220232.4497577354,231664.9
5,2024-10-11,1540102,84061,46.0,3.265100502441431,m,19499.0,-71.0,39.6,SSA,154,1,2,20500.0,6.08971869125424,24253.416844026302,262308.1254876454,256881.12
5,2024-10-11,2100102,84144,43.0,2.4130600982718153,f,20491.0,-25.0,10.9,SSA,210,1,2,21500.0,4.053197714652888,26827.505815682118,195729.00533038654,222649.76000000004
5,2024-10-11,2590101,84530,41.0,3.0214402706430676,x,21682.0,-34.0,16.4,SSA,259,1,1,22500.0,4.418405691058897,93882.84392956234,200981.57270475922,240406.92
5,2024-10-11,3880107,84028,46.0,2.515735454327541,f,38878.0,-90.0,10.7,SSA,388,1,7,44500.0,4.586542649158866,16810.859736930986,423417.38049612,1023436.22
5,2024-10-11,2750104,84094,42.0,2.6222164960877317,f,18929.0,-19.0,49.5,SSA,275,1,4,20000.0,4.670368707736857,14180.061687949026,209231.28649310648,238608.68000000002
5,2024-10-11,2100103,84147,43.0,2.96455499107389,f,20384.0,-25.0,10.9,SSA,210,1,3,21500.0,5.022251350126379,39722.385901443835,232270.74380872003,218757.44000000003
5,2024-10-11,1700204,83816,46.0,3.1958120046146874,m,29922.0,-109.0,39.6,SSA,170,2,4,31500.0,5.843930618978562,41786.72874691634,388621.7869492488,388318.57
5,2024-10-11,3840214,84053,48.0,2.8772443830946863,f,37845.0,-125.0,13.4,SSA,384,2,14,42400.0,5.114973567590731,42813.78275367117,447297.0181119899,988285.08
5,2024-10-11,2450101,84032,48.0,3.3509219785724627,m,17680.0,-96.0,35.7,SSA,245,1,1,19000.0,5.782216054134463,49673.33617943921,216985.26073636708,238734.93000000002
5,2024-10-11,3840216,84055,48.0,2.921608289291658,x,37341.0,-199.0,13.4,SSA,384,2,16,41800.0,5.348461271003934,72517.33940251003,418522.7444595996,2146549.8400000003
5,2024-10-11,1880103,84160,41.0,3.055049066219289,m,17807.0,-27.0,11.2,SSA,188,1,3,19000.0,5.784189384066789,33143.18660121283,211716.8789072603,231219.51
5,2024-10-11,1540101,84060,46.0,2.730942630882953,f,20468.0,-43.0,39.6,SSA,154,1,1,21200.0,5.137004338942873,12974.85373850938,238617.24515536483,245533.84
5,2024-10-11,2750103,84093,42.0,2.5911414403829025,x,17027.0,-35.0,49.5,SSA,275,1,3,20000.0,4.743190034441019,4799.7884639594995,193781.47477564448,244767.07
5,2024-10-11,2100204,84148,43.0,2.4652526440280402,f,20691.0,-25.0,10.9,SSA,210,2,4,21500.0,4.4119168745270025,18593.406532683875,210996.04306890254,230134.92
5,2024-10-11,2100206,84150,43.0,3.1158450690879653,m,19224.0,-41.0,10.9,SSA,210,2,6,20500.0,5.632576498917301,29742.179514282005,239863.24472798788,243224.65
5,2024-10-11,2370102,84092,43.0,3.039315152158627,m,19286.0,-40.0,38.6,SSA,237,1,2,20000.0,5.263942135454675,27294.147713268525,236537.51262914675,254636.33000000005
5,2024-10-11,1880104,84158,41.0,2.646894004630202,f,19254.0,-17.0,11.2,SSA,188,1,4,20000.0,4.769825630728446,30037.23501939565,199348.5655209441,225295.21
5,2024-10-11,3840213,84052,48.0,3.2139351479149654,m,36944.0,-209.0,13.4,SSA,384,2,13,41500.0,5.656350493086791,60413.46062378306,474015.5654668887,519704.54
5,2024-10-11,3840215,84054,48.0,3.456443871208139,m,36006.0,-204.0,13.4,SSA,384,2,15,40500.0,6.047798626098848,70968.34809190652,489193.3357463614,527655.58
5,2024-10-11,1700102,83814,46.0,2.9680431872710873,x,19422.0,-75.0,39.6,SSA,170,1,2,21500.0,5.637317906121514,31718.249482452957,227743.40237663602,250233.53999999998
5,2024-10-11,3840211,84030,49.0,2.678370244702033,f,39161.0,-158.0,13.4,SSA,384,2,11,44500.0,5.369625281208946,-12838.115432222607,484937.46027686883,525773.13
5,2024-10-11,3880106,84023,48.0,3.6177483571751474,m,39039.0,-211.0,10.7,SSA,388,1,6,42000.0,5.5972022847364205,145397.60005017061,490293.3847488679,533745.68
5,2024-10-11,2970102,84096,41.0,2.468678632750766,f,21298.0,-19.0,25.4,SSA,297,1,2,22500.0,4.227890703719795,21589.60280313299,215063.60395585356,203657.44
5,2024-10-11,3880108,84029,46.0,2.9503405525332353,m,39914.0,-151.0,10.7,SSA,388,1,8,43500.0,5.246938809809571,55682.02494776115,474355.25260720466,514442.61
5,2024-10-11,1970102,84519,42.0,2.761497804097317,x,18406.0,-37.0,36.8,SSA,197,1,2,21000.0,5.0368779765972365,11880.16594321531,216897.2408053354,230115.74
5,2024-10-11,1970101,84518,42.0,2.8176529898874145,x,19324.0,-37.0,36.8,SSA,197,1,1,21000.0,5.033108058602257,20664.624092442245,224407.29292856413,233396.42000000004
5,2024-10-11,2490102,84114,42.0,2.3976209823299297,f,21279.0,-21.0,16.6,SSA,249,1,2,22000.0,3.91363878951243,32737.628665616998,196898.7862847596,224948.12
5,2024-10-11,2490103,84115,42.0,2.4123851987681397,m,19820.0,-35.0,16.6,SSA,249,1,3,21000.0,4.040081724640212,27445.32324207737,187763.1261106926,237093.68
5,2024-10-11,1990101,84080,45.0,2.849735244402467,f,21145.0,-36.0,12.7,SSA,199,1,1,22000.0,4.926306441140931,34829.319440281135,236390.3710544675,254649.22
5,2024-10-11,2490104,84116,42.0,2.827165637137456,m,20649.0,-36.0,16.6,SSA,249,1,4,21500.0,4.682279754288877,43345.3488341803,219414.67389469195,243587.85000000003
5,2024-10-11,1880102,84157,41.0,2.747544114708548,m,17899.0,-27.0,11.2,SSA,188,1,2,19000.0,4.41094208510108,51337.73260781242,170013.76017555414,462313.66
5,2024-10-11,3880101,84024,46.0,2.9368337633562014,f,39636.0,-90.0,10.7,SSA,388,1,1,44500.0,4.814526980069324,77576.25982506061,446359.68821772264,492674.13999999996
5,2024-10-11,3840212,84031,49.0,3.623401300794696,m,39730.0,-262.0,13.4,SSA,384,2,12,43500.0,6.972916437219433,40562.45687532716,607391.3024209331,560815.78
5,2024-10-11,1990102,84081,45.0,3.30202989322971,m,19926.0,-60.0,12.7,SSA,199,1,2,21000.0,5.581159917512534,49384.67231784458,246764.23836603633,258096.97999999998
5,2024-10-11,3900101,84145,42.0,2.86138396531671,m,30375.0,-54.0,44.4,SSA,390,1,1,32000.0,4.279200155026972,87138.36531857686,304063.9699785975,360372.24000000005
5,2024-10-11,2100207,84151,43.0,3.100863274622545,m,17928.0,-41.0,10.9,SSA,210,2,7,20500.0,5.607368747109684,23448.2800253843,226772.5577948516,246671.65000000002
5,2024-10-11,2490101,84113,42.0,2.2432268513204123,f,21917.0,-22.0,16.6,SSA,249,1,1,22500.0,3.8715907313233133,20476.922729047656,200813.8551256054,216428.33000000002
5,2024-10-11,2370101,84089,43.0,2.6718556033778693,f,19258.0,-24.0,38.6,SSA,237,1,1,21000.0,4.811393728341384,11777.695743497345,219819.43729604207,239444.75
5,2024-10-11,1700203,83815,46.0,2.8205586396112117,f,30681.0,-65.0,39.6,SSA,170,2,3,32500.0,5.293119543568854,20766.738341103133,368738.8175171209,365252.56000000006
5,2024-10-11,1990103,84082,45.0,3.104682811273416,m,19173.0,-60.0,12.7,SSA,199,1,3,21000.0,5.345284737660618,36967.85825525687,230959.04376073708,268386.6699999999
5,2024-10-11,2930102,84512,41.0,2.476439060974184,m,20763.0,-31.0,30.3,SSA,293,1,2,21500.0,4.090007667136132,33346.890568472445,198086.896739282,239235.77000000002
5,2024-10-11,1700205,83817,46.0,3.1944551618820745,m,29704.0,-109.0,39.6,SSA,170,2,5,31500.0,5.820904481614894,42082.36247681803,385008.95819776366,391564.29
5,2024-10-11,2970101,84095,41.0,2.731872383195027,m,20154.0,-31.0,25.4,SSA,297,1,1,21500.0,4.397214685706838,42926.62885723449,204890.131347883,222374.27999999997
5,2024-10-11,1700206,83818,46.0,2.6878786670201182,f,31428.0,-65.0,39.6,SSA,170,2,6,32500.0,5.087919597400349,17069.75192527054,363150.65108746383,371335.19
4,2024-10-12,3880108,84029,47.0,3.026128782204567,m,39732.0,-182.0,10.7,SSA,388,1,8,43500.0,5.483328692974034,49614.19369331858,491559.7099409394,514442.61
4,2024-10-12,2370102,84092,44.0,3.1295125972095117,m,19239.0,-47.0,38.6,SSA,237,1,2,20000.0,5.515630614585276,25243.968946482026,245755.35760608778,254636.33000000005
4,2024-10-12,190103,84078,45.0,2.960757168459482,f,31281.0,-53.0,44.6,SSA,19,1,3,32000.0,5.199161545523812,48939.595406740846,367922.52247786056,370442.24999999994
4,2024-10-12,3010416,84134,43.0,3.0051400278723515,m,29866.0,-63.0,16.0,SSA,301,4,16,32000.0,5.0135104518657725,64702.046076885716,339269.5097611472,364462.52999999997
4,2024-10-12,2970103,84117,42.0,3.072290865223301,m,30658.0,-54.0,25.4,SSA,297,1,3,32000.0,4.956902955438012,81166.0086119941,342784.50173842383,340358.47000000003
4,2024-10-12,3840209,84038,1.0,0.0,f,0.0,0.0,13.4,SSA,384,2,9,44500.0,0.0,0.0,0.0,0.0
4,2024-10-12,3820208,84104,46.0,2.755583571492488,f,42208.0,-89.0,16.8,SSA,382,2,8,44000.0,5.315088725528417,19761.346691473154,503739.4822149096,481664.11999999994
4,2024-10-12,2490102,84114,43.0,2.4659599702592963,f,21254.0,-25.0,16.6,SSA,249,1,2,22000.0,4.100825449371085,31621.993133480166,204282.22781523762,224948.12
4,2024-10-12,3900102,84146,43.0,2.6995585605604067,f,31615.0,-38.0,44.4,SSA,390,1,2,33000.0,4.384340431119917,59737.83798378153,324406.9560746383,358195.30000000005
4,2024-10-12,3010312,84130,43.0,2.5487250747535133,f,31467.0,-38.0,16.0,SSA,301,3,12,33000.0,4.382473006603695,41105.85943816259,319877.6349664743,334112.42000000004
4,2024-10-12,2490101,84113,43.0,2.30791056649089,f,21891.0,-26.0,16.6,SSA,249,1,1,22500.0,4.056809100488693,19063.018562730285,208338.61985721512,216428.33000000002
4,2024-10-12,3010413,84131,43.0,2.4756269025916082,f,31400.0,-38.0,16.0,SSA,301,4,13,33000.0,4.212801250487015,39796.698845405306,310087.1171755303,342756.58
4,2024-10-12,3010415,84133,43.0,2.61883945145011,x,29822.0,-68.0,16.0,SSA,301,4,15,32500.0,4.458510482115246,68267.33605460648,283256.39852066804,689808.3600000001
4,2024-10-12,1880101,84159,42.0,2.4085041772408355,f,18558.0,-19.0,11.2,SSA,188,1,1,20000.0,4.202024647155588,25614.519321090716,175566.77004498994,455928.52
4,2024-10-12,1540102,84061,47.0,3.3485602946542046,m,19413.0,-86.0,39.6,SSA,154,1,2,20500.0,6.361327541568841,20623.61678559601,271966.59331595345,256881.12
4,2024-10-12,2450102,84033,47.0,3.077852667873578,x,19004.0,-82.0,35.7,SSA,245,1,2,20000.0,5.787343518661496,-11142.762311598926,274413.05827491183,220398.52
4,2024-10-12,3820102,84098,45.0,2.7702275535258725,f,42642.0,-73.0,16.8,SSA,382,1,2,44000.0,4.952447391110547,53294.671639799955,478399.6514220637,501379.4099999999
4,2024-10-12,1700102,83814,47.0,3.037340205874581,x,19334.0,-88.0,39.6,SSA,170,1,2,21500.0,5.883320027448178,28587.463242331112,235728.97062491544,250233.53999999998
4,2024-10-12,3820207,84103,46.0,3.277864608955848,m,40191.0,-149.0,16.8,SSA,382,2,7,43000.0,6.088799944978291,54101.45313053136,538863.2417694175,971303.2999999999
4,2024-10-12,2450101,84032,49.0,3.4285623495568434,m,17566.0,-114.0,35.7,SSA,245,1,1,19000.0,6.031078646227928,46370.86465286027,224706.92951879185,238734.93000000002
4,2024-10-12,3840213,84052,49.0,3.288941081812108,m,36694.0,-250.0,13.4,SSA,384,2,13,41500.0,5.900058557584885,52445.68004196382,490754.8226141529,519704.54
4,2024-10-12,2370101,84089,44.0,2.7434745010717068,f,19229.0,-29.0,38.6,SSA,237,1,1,21000.0,5.03358417873744,9556.143120399705,227890.83146576674,239444.75
4,2024-10-12,3090104,83828,49.0,3.6378870866584556,m,18274.0,-120.0,40.5,SSA,309,1,4,20000.0,6.609835154103527,30318.766786600812,268902.0807592056,266506.36
4,2024-10-12,1880102,84157,42.0,2.8381286706872655,m,17867.0,-32.0,11.2,SSA,188,1,2,19000.0,4.633439007570062,51204.85623300064,177035.65492822073,462313.66
4,2024-10-12,3350105,83754,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,5,31000.0,0.0,0.0,0.0,0.0
4,2024-10-12,1880104,84158,42.0,2.724820060672008,f,19235.0,-19.0,11.2,SSA,188,1,4,20000.0,4.999617346754693,28640.259217571176,207265.7650979132,225295.21
4,2024-10-12,3350106,83742,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,6,32000.0,0.0,0.0,0.0,0.0
4,2024-10-12,1990104,84083,46.0,3.0292126687047376,x,9973.0,-37.0,12.7,SSA,199,1,4,10700.0,5.326977031104896,26290.33733276915,109686.39375764143,506006.9
4,2024-10-12,190102,84077,45.0,3.2458640561275987,m,19828.0,-60.0,44.6,SSA,19,1,2,21000.0,5.4696615092126715,45347.58988894749,244332.23537559854,273947.48999999993
4,2024-10-12,3900101,84145,43.0,2.9510932376955776,m,30312.0,-63.0,44.4,SSA,390,1,1,32000.0,4.490744278269803,85966.08056540607,316664.2949674425,360372.24000000005
4,2024-10-12,3350107,83743,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,7,31000.0,0.0,0.0,0.0,0.0
4,2024-10-12,1990103,84082,46.0,3.187991066602835,m,19100.0,-73.0,12.7,SSA,199,1,3,21000.0,5.590336678811591,34536.07978554806,239532.64301833775,268386.6699999999
4,2024-10-12,1970101,84518,43.0,2.8984786649898946,x,19280.0,-44.0,36.8,SSA,197,1,1,21000.0,5.272777718629015,17835.32102875947,233692.57061442483,233396.42000000004
4,2024-10-12,3820103,84099,45.0,3.152733888340686,m,40729.0,-123.0,16.8,SSA,382,1,3,43000.0,5.490911147817895,79643.13589319779,498319.9152273655,512103.48000000004
4,2024-10-12,3350110,83746,49.0,2.8948424620667863,f,30244.0,-114.0,94.8,SSA,335,1,10,32000.0,5.609803201058655,3949.847079932748,390119.9739378555,375279.42999999993
4,2024-10-12,1990102,84081,46.0,3.3904928839775152,m,19853.0,-73.0,12.7,SSA,199,1,2,21000.0,5.836430934699124,46921.38718652006,256047.4727839308,258096.97999999998
4,2024-10-12,3840107,84036,1.0,0.0,f,0.0,0.0,13.4,SSA,384,1,7,44000.0,0.0,0.0,0.0,0.0
4,2024-10-12,1990101,84080,46.0,2.918616539788203,f,21101.0,-44.0,12.7,SSA,199,1,1,22000.0,5.144674944152522,31908.406978776504,245288.95297614852,254649.22
4,2024-10-12,3820101,84097,45.0,2.720832425208755,x,40577.0,-128.0,16.8,SSA,382,1,1,43500.0,4.877830683092645,84254.09535883082,412670.7857881174,1025968.26
4,2024-10-12,1970102,84519,43.0,2.840751962014459,x,18362.0,-44.0,36.8,SSA,197,1,2,21000.0,5.276776800168715,9730.367655826092,225050.28810099314,230115.74
4,2024-10-12,3880103,84026,49.0,3.435595748177845,m,37792.0,-253.0,10.7,SSA,388,1,3,42000.0,6.741135747595326,21993.63190115767,562407.3614514746,1072957.42
4,2024-10-12,2100101,84143,44.0,2.5254273281550996,x,19484.0,-52.0,10.9,SSA,210,1,1,21000.0,4.268295961156908,43669.729629370006,177803.89307467462,227650.08000000002
4,2024-10-12,3090101,83825,49.0,3.5995005001417546,m,18201.0,-123.0,40.5,SSA,309,1,1,20500.0,6.535595263279318,27593.85021242348,267286.9530100399,276510.44999999995
4,2024-10-12,1700101,83813,47.0,3.197974882974876,x,20348.0,-88.0,39.6,SSA,170,1,1,21500.0,6.19059761530235,37610.13451620986,255280.70601118644,261661.56000000003
4,2024-10-12,3350104,83741,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,4,30000.0,0.0,0.0,0.0,0.0
4,2024-10-12,3820206,84102,46.0,2.7354072110810232,f,42003.0,-89.0,16.8,SSA,382,2,6,44000.0,5.317504453011287,15199.27314668271,501944.5130540674,455849.24
4,2024-10-12,3090102,83826,49.0,3.1450059904733467,f,19936.0,-76.0,40.5,SSA,309,1,2,21500.0,5.9430437989038,9450.230811613088,272757.2454451579,263645.43000000005
4,2024-10-12,2100207,84151,44.0,3.192830632499152,m,17879.0,-49.0,10.9,SSA,210,2,7,20500.0,5.8745942683211245,21413.603697715647,235524.26587419835,246671.65000000002
4,2024-10-12,3880101,84024,47.0,3.003915552819736,f,39527.0,-109.0,10.7,SSA,388,1,1,44500.0,5.023642377072225,72730.09143735975,461699.6095860722,492674.13999999996
4,2024-10-12,2100206,84150,44.0,3.2082356373304886,m,19175.0,-49.0,10.9,SSA,210,2,6,20500.0,5.900788945586898,27926.545177039516,248965.60529746086,243224.65
4,2024-10-12,3090103,83827,49.0,3.1438068076260453,f,19112.0,-75.0,40.5,SSA,309,1,3,21000.0,5.924727429312072,9179.480804059014,261260.5643147187,255024.27
4,2024-10-12,2100205,84149,44.0,2.952242453066141,m,18636.0,-49.0,10.9,SSA,210,2,5,20500.0,5.44798908467543,18907.55273796679,228728.4218514213,231664.9
4,2024-10-12,3880104,84022,49.0,2.970406908895427,f,40674.0,-155.0,10.7,SSA,388,1,4,43500.0,5.7441245230768665,19611.124235178693,524192.1818512904,515312.95999999996
4,2024-10-12,1880103,84160,42.0,3.155067103572267,m,17775.0,-32.0,11.2,SSA,188,1,3,19000.0,6.0713244203786765,31689.9509965771,220732.0602681756,231219.51
4,2024-10-12,2100204,84148,44.0,2.532167507069355,f,20662.0,-29.0,10.9,SSA,210,2,4,21500.0,4.6167793244587125,16639.104054518335,218851.6182303143,230134.92
4,2024-10-12,3820205,84101,45.0,3.030113631127018,m,17691.0,-62.0,16.8,SSA,382,2,5,21500.0,5.398347120634082,20481.974045225244,220797.46281222935,263238.14
4,2024-10-12,3350101,83751,1.0,0.0,f,0.0,0.0,94.8,SSA,335,1,1,31400.0,0.0,0.0,0.0,0.0
4,2024-10-12,3840214,84053,49.0,2.9369066597204667,f,37694.0,-151.0,13.4,SSA,384,2,14,42400.0,5.329014693962413,36007.46958750079,462270.1525138955,988285.08
4,2024-10-12,2100103,84147,44.0,3.042541715990535,f,20355.0,-29.0,10.9,SSA,210,1,3,21500.0,5.253494183815255,37745.00473595463,241006.1410311174,218757.44000000003
4,2024-10-12,3350102,83752,1.0,0.0,m,0.0,0.0,94.8,SSA,335,1,2,29800.0,0.0,0.0,0.0,0.0
4,2024-10-12,2100102,84144,44.0,2.478500092217584,f,20462.0,-29.0,10.9,SSA,210,1,2,21500.0,4.242436652379525,25353.277520964795,202915.24753922512,222649.76000000004
4,2024-10-12,3840108,84037,1.0,0.0,m,0.0,0.0,13.4,SSA,384,1,8,43000.0,0.0,0.0,0.0,0.0
4,2024-10-12,3820204,84100,45.0,2.661498966042608,f,20517.0,-37.0,16.8,SSA,382,2,4,22500.0,4.838574316746308,16599.89267796933,229181.59758464983,265359.01
4,2024-10-12,3010311,84129,43.0,3.01840495398194,m,28915.0,-63.0,16.0,SSA,301,3,11,32000.0,5.131223628029635,55113.49293334881,337721.0908456407,344716.74000000005
